timestamp,x,y,z,userId,requestTimestamp
1753242229415,-0.45968673,7.2209125,0.92895025,anon_6ae8d0a9f84c3299,1753242259402
1753242230506,-0.61291564,-5.0278234,0.62249243,anon_6ae8d0a9f84c3299,1753242259402
1753242231281,-0.61291564,-12.382812,0.31603462,anon_6ae8d0a9f84c3299,1753242259402
1753242232290,-0.61291564,-12.382812,0.31603462,anon_6ae8d0a9f84c3299,1753242259402
1753242234524,-0.61291564,-12.382812,0.31603462,anon_6ae8d0a9f84c3299,1753242259402
1753242235137,-0.45968673,-14.834474,0.31603462,anon_6ae8d0a9f84c3299,1753242259402
1753242235894,-0.30645782,2.327164,0.009576807,anon_6ae8d0a9f84c3299,1753242259402
1753242236521,-0.30645782,14.5759,1.2354081,anon_6ae8d0a9f84c3299,1753242259402
1753242237389,-0.30645782,17.027563,2.1547816,anon_6ae8d0a9f84c3299,1753242259402
1753242238418,-0.30645782,-9.931149,1.388637,anon_6ae8d0a9f84c3299,1753242259402
1753242239644,-0.30645782,4.7788267,0.62249243,anon_6ae8d0a9f84c3299,1753242259402
1753242240406,-0.30645782,4.7788267,0.62249243,anon_6ae8d0a9f84c3299,1753242259402
1753242241542,-0.30645782,4.7788267,0.62249243,anon_6ae8d0a9f84c3299,1753242259402
1753242242273,-1.685518,14.729129,0.009576807,anon_6ae8d0a9f84c3299,1753242259402
1753242243291,1.9919758,-17.353174,0.009576807,anon_6ae8d0a9f84c3299,1753242259402
1753242244289,2.9113493,4.7022123,1.2258313,anon_6ae8d0a9f84c3299,1753242259402
1753242245393,-0.61291564,-9.931149,1.2354081,anon_6ae8d0a9f84c3299,1753242259402
1753242246287,-0.45968673,-12.373235,0.009576807,anon_6ae8d0a9f84c3299,1753242259402
1753242247268,-0.61291564,-9.911995,0.009576807,anon_6ae8d0a9f84c3299,1753242259402
1753242248417,-0.45968673,9.691729,0.009576807,anon_6ae8d0a9f84c3299,1753242259402
1753242249793,-0.45968673,14.595054,1.2354081,anon_6ae8d0a9f84c3299,1753242259402
1753242250508,-0.45968673,-7.469909,1.541866,anon_6ae8d0a9f84c3299,1753242259402
1753242251269,-0.45968673,12.152967,0.92895025,anon_6ae8d0a9f84c3299,1753242259402
1753242252540,-0.30645782,7.240066,1.541866,anon_6ae8d0a9f84c3299,1753242259402
1753242253532,-0.45968673,-5.0182467,1.388637,anon_6ae8d0a9f84c3299,1753242259402
1753242254291,-0.30645782,17.046717,0.16280572,anon_6ae8d0a9f84c3299,1753242259402
1753242255270,0.0,-17.353174,0.46926352,anon_6ae8d0a9f84c3299,1753242259402
1753242256559,-0.30645782,19.431341,1.541866,anon_6ae8d0a9f84c3299,1753242259402
1753242257293,0.7661445,-2.6240451,0.16280572,anon_6ae8d0a9f84c3299,1753242259402
1753242258285,0.7661445,-7.52737,1.388637,anon_6ae8d0a9f84c3299,1753242259402
1753242259264,0.7661445,12.08593,2.3080103,anon_6ae8d0a9f84c3299,1753242259402
1753242260289,0.91937345,7.192182,0.16280572,anon_6ae8d0a9f84c3299,1753242289414
1753242261293,1.2258313,7.3549876,0.62249243,anon_6ae8d0a9f84c3299,1753242289414
1753242262413,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242263270,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242264287,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242265414,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242266533,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242267274,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242268291,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242269291,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242270421,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242271292,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242272292,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242273411,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242274290,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242275398,1.2258313,14.700398,1.0821792,anon_6ae8d0a9f84c3299,1753242289414
1753242276288,-1.9919758,11.971008,1.3790601,anon_6ae8d0a9f84c3299,1753242289414
1753242277634,-1.0726024,-12.583924,1.2258313,anon_6ae8d0a9f84c3299,1753242289414
1753242278292,-1.532289,-10.084377,2.135628,anon_6ae8d0a9f84c3299,1753242289414
1753242279290,-0.91937345,16.893488,2.2984335,anon_6ae8d0a9f84c3299,1753242289414
1753242280785,-1.9919758,-2.681506,1.8483237,anon_6ae8d0a9f84c3299,1753242289414
1753242281294,-2.1452048,-10.0269165,0.91937345,anon_6ae8d0a9f84c3299,1753242289414
1753242282292,-2.6048915,7.07726,1.8387469,anon_6ae8d0a9f84c3299,1753242289414
1753242283394,-2.6048915,16.903065,1.685518,anon_6ae8d0a9f84c3299,1753242289414
1753242284271,-2.4516625,11.999739,1.532289,anon_6ae8d0a9f84c3299,1753242289414
1753242285280,-0.15322891,16.845604,0.7565677,anon_6ae8d0a9f84c3299,1753242289414
1753242286293,-1.8387469,7.479486,0.60333884,anon_6ae8d0a9f84c3299,1753242289414
1753242287294,1.0726024,-7.431602,0.7661445,anon_6ae8d0a9f84c3299,1753242289414
1753242288268,-0.91937345,5.046977,1.541866,anon_6ae8d0a9f84c3299,1753242289414
1753242289288,-1.8387469,5.00867,2.3080103,anon_6ae8d0a9f84c3299,1753242289414
1753242290289,-2.1452048,17.33402,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242291292,-2.9113493,0.11492168,1.388637,anon_6ae8d0a9f84c3299,1753242319440
1753242292393,-2.9113493,14.81532,2.3080103,anon_6ae8d0a9f84c3299,1753242319440
1753242293384,-2.9113493,7.469909,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242294669,-2.9113493,-17.046717,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242295416,-2.9113493,-17.046717,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242296393,-2.9113493,-17.046717,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242297655,-2.9113493,-17.046717,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242298279,-2.9113493,-17.046717,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242299284,-2.9113493,-17.046717,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242300259,-2.9113493,-17.046717,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242301288,-2.9113493,-17.046717,2.0015526,anon_6ae8d0a9f84c3299,1753242319440
1753242302290,-3.064578,12.363658,1.8483237,anon_6ae8d0a9f84c3299,1753242319440
1753242303288,-3.217807,-7.240066,0.92895025,anon_6ae8d0a9f84c3299,1753242319440
1753242304268,-3.217807,-19.498379,1.541866,anon_6ae8d0a9f84c3299,1753242319440
1753242305532,-3.064578,0.10534488,1.388637,anon_6ae8d0a9f84c3299,1753242319440
1753242306419,-3.064578,-2.3463178,0.46926352,anon_6ae8d0a9f84c3299,1753242319440
1753242307503,-3.9839516,2.5091233,1.388637,anon_6ae8d0a9f84c3299,1753242319440
1753242308264,0.91937345,-7.3549876,0.62249243,anon_6ae8d0a9f84c3299,1753242319440
1753242309273,-3.217807,19.460072,1.541866,anon_6ae8d0a9f84c3299,1753242319440
1753242310291,-0.91937345,-7.489063,1.2354081,anon_6ae8d0a9f84c3299,1753242319440
1753242311409,-1.685518,19.488802,0.91937345,anon_6ae8d0a9f84c3299,1753242319440
1753242312397,-0.61291564,7.2113357,2.3080103,anon_6ae8d0a9f84c3299,1753242319440
1753242313257,-0.45968673,17.027563,0.92895025,anon_6ae8d0a9f84c3299,1753242319440
1753242314403,-1.2258313,14.585477,1.388637,anon_6ae8d0a9f84c3299,1753242319440
1753242315292,-0.7661445,17.056293,1.6950948,anon_6ae8d0a9f84c3299,1753242319440
1753242316395,4.2904096,-12.401965,0.48841715,anon_6ae8d0a9f84c3299,1753242319440
1753242317385,1.9919758,19.536686,1.5514427,anon_6ae8d0a9f84c3299,1753242319440
1753242318385,6.588843,-10.01734,0.41180268,anon_6ae8d0a9f84c3299,1753242319440
1753242319288,1.3790601,-7.335834,0.60333884,anon_6ae8d0a9f84c3299,1753242319440
1753242320269,-0.61291564,-2.4612393,1.091756,anon_6ae8d0a9f84c3299,1753242349407
1753242321292,2.2984335,14.518439,1.0630256,anon_6ae8d0a9f84c3299,1753242349407
1753242322540,1.685518,5.00867,0.48841715,anon_6ae8d0a9f84c3299,1753242349407
1753242323421,-7.0485296,14.81532,2.0398598,anon_6ae8d0a9f84c3299,1753242349407
1753242324269,-7.5082164,-14.997279,1.532289,anon_6ae8d0a9f84c3299,1753242349407
1753242325291,-2.6048915,9.720459,1.9919758,anon_6ae8d0a9f84c3299,1753242349407
1753242326291,1.685518,-2.6527755,1.1971009,anon_6ae8d0a9f84c3299,1753242349407
1753242327410,0.30645782,-0.076614454,1.5131354,anon_6ae8d0a9f84c3299,1753242349407
1753242328291,0.0,-14.805743,0.45010993,anon_6ae8d0a9f84c3299,1753242349407
1753242329408,9.040505,-19.383457,1.3790601,anon_6ae8d0a9f84c3299,1753242349407
1753242330295,-2.1452048,2.4612393,2.3080103,anon_6ae8d0a9f84c3299,1753242349407
1753242331419,0.61291564,-0.047884032,1.4077905,anon_6ae8d0a9f84c3299,1753242349407
1753242332419,-0.91937345,4.5872903,1.9919758,anon_6ae8d0a9f84c3299,1753242349407
1753242333413,5.5162406,7.4124484,0.0,anon_6ae8d0a9f84c3299,1753242349407
1753242334291,9.040505,-9.9790325,0.45968673,anon_6ae8d0a9f84c3299,1753242349407
1753242335288,-3.8307228,-14.729129,0.91937345,anon_6ae8d0a9f84c3299,1753242349407
1753242336292,-1.0726024,-0.095768064,0.2873042,anon_6ae8d0a9f84c3299,1753242349407
1753242337271,-2.4516625,-7.422025,1.6950948,anon_6ae8d0a9f84c3299,1753242349407
1753242338385,-8.887277,-7.249643,2.0398598,anon_6ae8d0a9f84c3299,1753242349407
1753242339509,-1.0726024,-9.662998,2.1452048,anon_6ae8d0a9f84c3299,1753242349407
1753242340292,6.2823853,19.34515,1.2258313,anon_6ae8d0a9f84c3299,1753242349407
1753242341268,-1.0726024,-17.24783,1.8291701,anon_6ae8d0a9f84c3299,1753242349407
1753242342288,-6.2823853,-17.228676,1.6663644,anon_6ae8d0a9f84c3299,1753242349407
1753242343299,1.8387469,12.516887,1.982399,anon_6ae8d0a9f84c3299,1753242349407
1753242344547,-10.266336,12.306197,0.45010993,anon_6ae8d0a9f84c3299,1753242349407
1753242345270,-1.0726024,2.4229321,0.63206923,anon_6ae8d0a9f84c3299,1753242349407
1753242346288,-0.30645782,-17.171215,0.33518824,anon_6ae8d0a9f84c3299,1753242349407
1753242347295,-3.5242648,-5.0374002,0.15322891,anon_6ae8d0a9f84c3299,1753242349407
1753242348414,-3.9839516,-17.30529,1.2258313,anon_6ae8d0a9f84c3299,1753242349407
1753242349270,-1.2258313,-7.603985,2.3080103,anon_6ae8d0a9f84c3299,1753242349407
1753242350288,-3.217807,7.1634517,0.30645782,anon_6ae8d0a9f84c3299,1753242354859
1753242351296,-2.4516625,-7.2209125,0.31603462,anon_6ae8d0a9f84c3299,1753242354859
1753242352390,-0.91937345,12.449849,1.3790601,anon_6ae8d0a9f84c3299,1753242354859
1753242353269,-1.8387469,17.343597,0.009576807,anon_6ae8d0a9f84c3299,1753242354859
1753242354642,0.61291564,-14.681245,0.63206923,anon_6ae8d0a9f84c3299,1753242354859
1753242356786,0.7661445,17.152061,0.7757214,anon_6ae8d0a9f84c3299,1753242474563
1753242356794,0.0,12.430696,1.6950948,anon_6ae8d0a9f84c3299,1753242474563
1753242357518,0.15322891,12.421119,2.3080103,anon_6ae8d0a9f84c3299,1753242474563
1753242358270,0.15322891,5.0757074,1.0821792,anon_6ae8d0a9f84c3299,1753242474563
1753242359271,0.0,-12.08593,1.388637,anon_6ae8d0a9f84c3299,1753242474563
1753242360293,0.0,-7.1730285,0.46926352,anon_6ae8d0a9f84c3299,1753242474563
1753242361385,0.15322891,12.430696,0.009576807,anon_6ae8d0a9f84c3299,1753242474563
1753242362292,0.15322891,12.430696,0.009576807,anon_6ae8d0a9f84c3299,1753242474563
1753242363292,1.9919758,12.181698,2.0015526,anon_6ae8d0a9f84c3299,1753242474563
1753242364292,1.685518,-9.854534,1.0821792,anon_6ae8d0a9f84c3299,1753242474563
1753242365294,1.685518,-2.4995465,1.2354081,anon_6ae8d0a9f84c3299,1753242474563
1753244427372,0.91937345,14.958972,1.6663644,anon_6ae8d0a9f84c3299,1753244480373
1753244428296,1.3790601,-4.9224787,0.1436521,anon_6ae8d0a9f84c3299,1753244480373
1753244429422,-0.7661445,-2.1643584,1.0630256,anon_6ae8d0a9f84c3299,1753244480373
1753244429427,-0.61291564,0.2681506,1.5227122,anon_6ae8d0a9f84c3299,1753244480373
1753244430328,-0.61291564,15.073894,1.982399,anon_6ae8d0a9f84c3299,1753244480373
1753244431750,-0.61291564,17.266983,1.388637,anon_6ae8d0a9f84c3299,1753244480373
1753244432450,2.1452048,12.334928,1.8483237,anon_6ae8d0a9f84c3299,1753244480373
1753244433583,1.9919758,-2.4229321,1.541866,anon_6ae8d0a9f84c3299,1753244480373
1753244434654,1.9919758,-2.3750482,0.009576807,anon_6ae8d0a9f84c3299,1753244480373
1753244435354,1.2258313,0.18195933,0.7757214,anon_6ae8d0a9f84c3299,1753244480373
1753244436351,1.2258313,12.4785795,0.15322891,anon_6ae8d0a9f84c3299,1753244480373
1753244437721,0.91937345,-2.2409728,1.3790601,anon_6ae8d0a9f84c3299,1753244480373
1753244438399,0.91937345,12.488156,1.2258313,anon_6ae8d0a9f84c3299,1753244480373
1753244439869,-0.15322891,-7.1251445,0.16280572,anon_6ae8d0a9f84c3299,1753244480373
1753244441178,2.2984335,12.382812,1.0821792,anon_6ae8d0a9f84c3299,1753244480373
1753244443550,0.15322891,-7.249643,0.46926352,anon_6ae8d0a9f84c3299,1753244480373
1753244443559,0.30645782,10.0269165,0.7757214,anon_6ae8d0a9f84c3299,1753244480373
1753244443918,-0.30645782,7.5944076,0.7661445,anon_6ae8d0a9f84c3299,1753244480373
1753244445025,-1.532289,17.496826,2.1547816,anon_6ae8d0a9f84c3299,1753244480373
1753244447046,0.15322891,-9.634268,0.009576807,anon_6ae8d0a9f84c3299,1753244480373
1753244447056,-1.2258313,-4.4340615,0.7661445,anon_6ae8d0a9f84c3299,1753244480373
1753244447422,-2.7581203,-19.354727,2.3175871,anon_6ae8d0a9f84c3299,1753244480373
1753244449044,-2.9113493,14.958972,1.8387469,anon_6ae8d0a9f84c3299,1753244480373
1753244449652,-1.0726024,17.554287,0.90979666,anon_6ae8d0a9f84c3299,1753244480373
1753244451018,-1.3790601,14.997279,1.9919758,anon_6ae8d0a9f84c3299,1753244480373
1753244451782,2.2984335,-14.451402,1.8100165,anon_6ae8d0a9f84c3299,1753244480373
1753244452773,1.685518,0.15322891,0.59376204,anon_6ae8d0a9f84c3299,1753244480373
1753244453417,-0.15322891,14.930242,0.1340753,anon_6ae8d0a9f84c3299,1753244480373
1753244454430,-0.15322891,2.777274,0.45010993,anon_6ae8d0a9f84c3299,1753244480373
1753244455680,-0.45968673,10.04607,1.982399,anon_6ae8d0a9f84c3299,1753244480373
1753244456425,-1.0726024,-11.942278,1.532289,anon_6ae8d0a9f84c3299,1753244480373
1753244457401,-0.61291564,10.01734,0.90979666,anon_6ae8d0a9f84c3299,1753244480373
1753244458520,-0.61291564,-9.519346,1.3694834,anon_6ae8d0a9f84c3299,1753244480373
1753244459427,-0.45968673,10.04607,1.3694834,anon_6ae8d0a9f84c3299,1753244480373
1753244460419,5.056554,-19.10573,2.4420857,anon_6ae8d0a9f84c3299,1753244480373
1753244461542,-1.8387469,-2.231396,1.5227122,anon_6ae8d0a9f84c3299,1753244480373
1753244462675,-2.6048915,-14.470555,2.2888567,anon_6ae8d0a9f84c3299,1753244480373
1753244463422,-2.9113493,0.22026655,1.532289,anon_6ae8d0a9f84c3299,1753244480373
1753244464413,-2.6048915,-7.1251445,1.8387469,anon_6ae8d0a9f84c3299,1753244480373
1753244472300,-1.532289,12.53604,0.91937345,anon_6ae8d0a9f84c3299,1753244480373
1753244473268,-7.8146744,-12.593501,2.2697031,anon_6ae8d0a9f84c3299,1753244480373
1753244474236,-3.064578,12.11466,0.4405331,anon_6ae8d0a9f84c3299,1753244480373
1753244475351,-4.7500963,-0.009576807,0.0,anon_6ae8d0a9f84c3299,1753244480373
1753244476284,-4.596867,4.903325,0.7661445,anon_6ae8d0a9f84c3299,1753244480373
1753244477210,-5.9759274,-0.16280572,0.30645782,anon_6ae8d0a9f84c3299,1753244480373
1753244478283,1.685518,-0.06703765,1.388637,anon_6ae8d0a9f84c3299,1753244480373
1753244479302,-0.30645782,17.046717,2.1547816,anon_6ae8d0a9f84c3299,1753244480373
1753244480285,-0.45968673,16.922218,1.541866,anon_6ae8d0a9f84c3299,1753244480373
